OBJECTID,PointCount,ORIG_FID,POINT_X,POINT_Y,POINT_Z
409,327,34657,319933.295400000177324,100729.292400000616908,-0.170800583320670
410,667,34696,319938.114299999549985,100729.301500000059605,-0.210498666667263
411,116,20564,319942.076700000092387,100729.335000000894070,0.030314500007080
412,86,20579,319938.486200000159442,100729.338099999353290,-0.179986916657072
413,327,34657,319928.074199999682605,100729.347200000658631,0.631035083337338
414,327,34657,319932.323099999688566,100729.356399999931455,-0.158333416664391
415,667,34696,319933.033300000242889,100729.359400000423193,-0.201312333330861
416,102,19975,319950.586799999698997,100729.371600000187755,-0.140288833325030
417,86,20579,319922.923000000417233,100729.374700000509620,0.719289500004379
418,87,19994,319933.682500000111759,100729.408199999481440,-0.100590749992989
419,327,34657,319927.001299999654293,100729.429500000551343,0.649079666676698
420,327,34657,319931.433100000023842,100729.432600000873208,0.070012583339121
421,667,34696,319931.972599999979138,100729.432600000873208,-0.048753583323560
422,86,20579,319939.583399999886751,100729.466099999845028,-0.060892666660948
423,116,20564,319942.844800000078976,100729.466099999845028,0.789499333332060
424,86,20579,319923.941100000403821,100729.472200000658631,0.570011583346059
425,327,34657,319930.521700000390410,100729.496600000187755,0.240944000004674
426,327,34657,319951.473699999973178,100729.496600000187755,-0.210498666667263
427,102,19975,319951.665699999779463,100729.499600000679493,-0.060892666660948
428,667,34696,319930.981999999843538,100729.505699999630451,0.249802250007633
429,87,19994,319937.931400000117719,100729.517899999395013,-0.320078499993542
430,327,34657,319925.800400000065565,100729.520999999716878,0.310825749998912
431,667,34696,319935.221800000406802,100729.524000000208616,-0.201312333330861
432,667,34696,319930.158999999985099,100729.533199999481440,1.139892333332682
433,87,19994,319934.840800000354648,100729.539300000295043,-0.179986916657072
434,327,34657,319929.851200000382960,100729.548399999737740,1.279983916669153
435,116,20564,319943.923799999989569,100729.554500000551343,0.438778250012547
436,86,20579,319924.898199999704957,100729.575799999758601,0.679591416672338
437,327,34657,319950.382500000298023,100729.578900000080466,-0.091404416656587
438,327,34657,319924.797600000165403,100729.594100000336766,0.548686166672269
439,667,34696,319934.258600000292063,100729.609400000423193,-0.219356916655670
440,86,20579,319940.491799999959767,100729.609400000423193,0.749801250000019
441,87,19994,319938.870199999772012,100729.633799999952316,-0.131102499988629
442,87,20015,319923.048000000417233,100729.636800000444055,0.639893333340297
443,327,34657,319928.647199999541044,100729.636800000444055,0.381035583341145
444,116,20564,319944.889999999664724,100729.652000000700355,0.420733666673186
445,327,34657,319949.331000000238419,100729.661199999973178,0.131036083344952
446,667,34696,319928.848399999551475,100729.670299999415874,0.368896500003757
447,667,34696,319933.319799999706447,100729.673399999737740,-0.140288833325030
448,327,34657,319923.706399999558926,100729.676400000229478,0.490615416667424
449,86,20579,319925.846099999733269,100729.682499999180436,0.758987583336420
450,327,34657,319927.747999999672174,100729.703900000080466,0.570011583346059
451,533,34636,319952.942900000140071,100729.731300000101328,-0.109777083329391
452,87,19994,319939.839499999769032,100729.737400000914931,-0.100590749992989
453,86,20579,319941.540300000458956,100729.737400000914931,1.030312500006403
454,87,20595,319923.075400000438094,100729.746500000357628,0.679591416672338
455,667,34696,319932.377999999560416,100729.746500000357628,-0.109777083329391
456,667,34696,319951.979700000025332,100729.746500000357628,-0.179986916657072
457,87,20015,319924.056900000199676,100729.752599999308586,0.570011583346059
458,327,34657,319948.190999999642372,100729.752599999308586,0.030314500007080
459,116,20564,319945.828800000250340,100729.755699999630451,0.560825250009657
460,667,34696,319927.766300000250340,100729.761800000444055,0.381035583341145
461,327,34657,319922.615199999883771,100729.770899999886751,0.460103666671785
462,86,20579,319926.937300000339746,100729.770899999886751,0.310825749998912
463,327,34657,319926.766599999740720,100729.777000000700355,0.469290000008186
464,533,34636,319951.961400000378489,100729.804400000721216,-0.149475166661432
465,667,34696,319931.445299999788404,100729.822699999436736,0.030314500007080
466,327,34657,319947.227800000458956,100729.828800000250340,0.560825250009657
467,667,34696,319950.858000000007451,100729.828800000250340,-0.149475166661432
468,667,34696,319926.684299999848008,100729.847100000828505,0.310825749998912
469,86,20579,319942.729000000283122,100729.847100000828505,0.810824750005850
470,327,34657,319925.824699999764562,100729.853199999779463,0.539499833335867
471,87,19994,319940.686800000257790,100729.853199999779463,0.359710166667355
472,87,20015,319924.952999999746680,100729.856300000101328,0.841336500001489
473,87,20595,319924.215400000102818,100729.865399999544024,0.710103166667977
474,86,20579,319927.845599999651313,100729.874500000849366,0.609709666678100
475,667,34696,319925.833899999968708,100729.880599999800324,1.118566916673444
476,116,20564,319946.688400000333786,100729.880599999800324,1.048685166679206
477,533,34636,319950.979899999685585,100729.880599999800324,-0.170800583320670
478,667,34696,319929.924300000071526,100729.886700000613928,1.359380083333235
479,667,34696,319930.533900000154972,100729.886700000613928,0.170734166676993
480,667,34696,319949.879599999636412,100729.892799999564886,0.320012083335314
481,327,34657,319946.136699999682605,100729.911100000143051,0.631035083337338
482,327,34657,319924.974399999715388,100729.917199999094009,0.868567416677251
483,667,34696,319953.909099999815226,100729.917199999094009,-0.170800583320670
484,87,19994,319938.184399999678135,100729.923299999907613,-0.118963416665792
485,87,20015,319922.471900000236928,100729.926400000229478,0.420733666673186
486,116,20564,319947.916699999943376,100729.938599999994040,0.070012583339121
487,533,34636,319950.068599999882281,100729.944700000807643,0.060826250002719
488,86,20579,319943.896399999968708,100729.953800000250340,0.661546833332977
489,87,19994,319941.436599999666214,100729.966000000014901,1.258986583343358
490,667,34696,319948.855499999597669,100729.966000000014901,0.639893333340297
491,87,20015,319925.882699999958277,100729.972100000828505,1.048685166679206
492,86,20579,319928.872800000011921,100729.972100000828505,0.399080166665954
493,667,34696,319952.988599999807775,100729.981200000271201,0.021456250004121
494,87,20595,319925.382799999788404,100729.984300000593066,0.609709666678100
495,327,34657,319923.922799999825656,100729.990399999544024,0.508988083340228
496,327,34657,319944.914400000125170,100730.002599999308586,0.201245916672633
497,667,34696,319924.571999999694526,100730.011700000613928,0.469290000008186
498,533,34636,319949.215099999681115,100730.011700000613928,0.508988083340228
499,667,34696,319928.680700000375509,100730.026900000870228,0.399080166665954
500,87,19994,319939.293899999931455,100730.039100000634789,-0.091404416656587
501,87,20015,319923.590599999763072,100730.054400000721216,0.499801750003826
502,86,20579,319945.133899999782443,100730.054400000721216,0.188778750001802
503,116,20564,319948.745799999684095,100730.063500000163913,0.579197916667908
504,327,34657,319922.980999999679625,100730.066600000485778,0.570011583346059
505,87,19994,319942.473000000230968,100730.072699999436736,1.021126166670001
506,86,20579,319929.811499999836087,100730.075699999928474,0.499801750003826
507,327,34657,319943.954300000332296,100730.075699999928474,0.771126666673808
508,667,34696,319947.636300000362098,100730.075699999928474,0.298686666676076
509,667,34696,319951.976599999703467,100730.075699999928474,-0.140288833325030
510,87,20015,319927.080500000156462,100730.081800000742078,0.228476833333843
511,87,20595,319926.589800000190735,100730.084899999201298,0.289500333339674
512,533,34636,319948.184899999760091,100730.084899999201298,0.298686666676076
513,667,34696,319927.760200000368059,100730.094000000506639,0.490615416667424
514,667,34696,319923.490000000223517,100730.103099999949336,0.390221916677547
515,667,34696,319946.755400000140071,100730.112299999222159,1.100194250000641
516,533,34636,319947.313199999742210,100730.148900000378489,0.661546833332977
517,667,34696,319950.995199999772012,100730.148900000378489,-0.100590749992989
518,86,20579,319930.921000000089407,100730.154999999329448,0.008989083333290
519,87,19994,319940.351499999873340,100730.167199999094009,0.118897000007564
520,327,34657,319942.792999999597669,100730.167199999094009,0.560825250009657
521,116,20564,319949.693699999712408,100730.167199999094009,0.670405083335936
522,87,20015,319924.648199999704957,100730.182399999350309,0.740614916678169
523,86,20579,319946.142799999564886,100730.182399999350309,0.618895999999950
524,667,34696,319926.739199999719858,100730.185399999842048,0.219290500011994
525,667,34696,319922.438400000333786,100730.188500000163913,0.469290000008186
526,87,19994,319943.472699999809265,100730.188500000163913,0.889892833336489
527,87,20015,319927.839499999769032,100730.194599999114871,1.091007916678791
528,667,34696,319950.102099999785423,100730.203700000420213,0.158595083339605
529,533,34636,319946.423200000077486,100730.215900000184774,0.929590916668531
530,667,34696,319925.949699999764562,100730.225099999457598,0.789499333332060
531,116,20564,319950.842799999751151,100730.237299999222159,-0.009055499991518
532,87,20595,319927.528599999845028,100730.240299999713898,1.079196916674846
533,327,34657,319941.829800000414252,100730.240299999713898,1.039498833342805
534,667,34696,319945.490500000305474,100730.240299999713898,0.570011583346059
535,667,34696,319949.282200000248849,100730.252499999478459,0.688777750008740
536,86,20579,319931.899400000460446,100730.261600000783801,0.021456250004121
537,86,20579,319947.331500000320375,100730.289100000634789,0.368896500003757
538,87,19994,319944.652300000190735,100730.298200000077486,0.158595083339605
539,533,34636,319945.389899999834597,100730.298200000077486,0.688777750008740
540,87,20015,319928.958100000396371,100730.301300000399351,0.499801750003826
541,87,19994,319941.229399999603629,100730.301300000399351,1.048685166679206
542,667,34696,319924.977400000207126,100730.307399999350309,0.710103166667977
543,87,20015,319925.775999999605119,100730.310399999842048,0.679591416672338
544,667,34696,319948.331199999898672,100730.325699999928474,0.780313000010210
545,87,20595,319928.808699999935925,100730.328700000420213,0.548686166672269
546,116,20564,319951.842500000260770,100730.343900000676513,-0.109777083329391
547,327,34657,319940.458200000226498,100730.349999999627471,0.118897000007564
548,667,34696,319944.271300000138581,100730.349999999627471,0.201245916672633
549,86,20579,319932.908300000242889,100730.356100000441074,-0.158333416664391
550,533,34636,319944.298700000159442,100730.380499999970198,0.219290500011994
551,667,34696,319943.390399999916553,100730.386600000783801,0.960102666678722
552,667,34696,319923.986800000071526,100730.392699999734759,0.539499833335867
553,87,19994,319945.408200000412762,100730.407899999991059,0.938777250004932
554,87,20015,319929.954800000414252,100730.420099999755621,0.411547333336785
555,667,34696,319947.270499999634922,100730.420099999755621,0.469290000008186
556,87,19994,319942.497299999929965,100730.423200000077486,0.460103666671785
557,86,20579,319948.309899999760091,100730.426200000569224,0.868567416677251
558,327,34657,319939.318300000391901,100730.429300000891089,-0.039567249987158
559,533,34636,319943.527599999681115,100730.438400000333786,0.969289000000572
560,87,20015,319927.004300000146031,100730.441500000655651,0.320012083335314
561,87,20595,319929.936499999836087,100730.447599999606609,0.530313499999465
562,86,20579,319933.877600000239909,100730.453700000420213,-0.158333416664391
563,116,20564,319952.699000000022352,100730.456700000911951,0.280314000003273
564,667,34696,319923.032800000160933,100730.465900000184774,0.508988083340228
565,667,34696,319946.468899999745190,100730.465900000184774,1.069682500005001
566,667,34696,319942.116299999877810,100730.514599999412894,0.359710166667355
567,87,19994,319946.426199999637902,100730.514599999412894,0.789499333332060
568,327,34657,319938.156999999657273,100730.520700000226498,-0.280380416661501
